reference	verse	book
Ruth 4:4	So I(Boaz) thought [that I(Boaz) should tell you(man) about these things]. And I(Boaz) thought [that I(Boaz) should suggest [that you(man) buy that land]]. I(Boaz) am telling you(man) these things in front of the people [that are sitting at this place] and these 10 leaders of our(Boaz's) town. [If you(man) want [to buy/redeem that land]] (imp) you(man) buy/redeem it.  These people (implicit-info) will see/witness [you(man) agreeing [to buy the land]]. But [if you(man) do not want [to buy/redeem that land]] you(man) (imp) tell me(Boaz) [so that I(Boaz) could know].  Only you(man) have the right [in order to buy/redeem that land].  But [if you(man) do not want [to buy/redeem that land]] I(Boaz) have the right [to buy/redeem that land]."  Then that man said, ["I(man) will buy/redeem that land"].	Ruth
2 Samuel 9:4	The king asked Ziba, ["Where is that son?"]Ziba answered, ["That son is at the house of Makir.] Makir is the son of Ammiel. Makir lives in Lo-Debar."	2_Samuel
Matthew 23:3	Therefore you(followers) must do all the things [that those people tell [you(followers) to do]]. But you(followers) (imp) do not act [just-like those people act]. For those people do not do the things [that those people teach-B you(followers) _implicit].	Matthew
Matthew 6:24	(paragraph) No person is able [to serve two masters]. A person will hate one master. And that person will love the other master. Similarly, a person will follow one master. And that person will refuse [to follow the other master]. So _implicit you(people) will not be able [to serve God and wealth also _implicit].	Matthew
Jonah 1:10	Those men found out [that Jonah was run-away from Yahweh].  So those men became very afraid.  Then those men asked Jonah, ["Why are you(Jonah) run-away from Yahweh]?"	Jonah
Genesis 9:2	All the animals [that are on earth], all the birds [that are in the sky], all the animals [that crawl on the ground], and all the fish [that are in the sea] will fear you(Noah) and your(Noah's) descendants. I(God) have given all these animals to you(Noah) and to your(Noah's) descendants.	Genesis
Mark 6:39	(paragraph) Then Jesus commanded those followers/disciples [those followers/disciples to tell-B all the people [all the people to sit-down on the green grass in groups]].	Mark
1 Samuel 2:32	You(Eli) will have trouble. I(Yahweh) will bless Israel. But I(Yahweh) will not bless your(Eli's) family. [While your(Eli’s) descendants are young] your(Eli’s) descendants will die.	1_Samuel
1 Samuel 9:1	(title) Saul searches for Saul's father’s donkeys.  A man named Kish was in the tribe named Benjamin. Kish was an important man. Kish was the son of a man named Abiel. And Abiel was the son of a man named Zeror. And Zeror was the son of a man named Becorath. And Becorath was the son of a man named Aphiah.	1_Samuel
1 Samuel 29:10	So you(David) and your(David's) servants must get up early tomorrow morning.  And you(David) and your(David's) servants must leave in the morning [when the sun will start rising]. You(David) (imp) (implicit-info) return to the city [that I(Achish) gave to you(David)]."	1_Samuel
Matthew 17:14	(title) Jesus heals a boy [who is controlled by a demon]. _paragraph Jesus and the followers/disciples came to a crowd [that (implicit-situational) was at the bottom of the mountain]. Then a man [who (implicit-situational) was in that crowd] came to Jesus. And that man knelt in-front-of Jesus.	Matthew
1 Samuel 30:16	So the Egyptian man led David to the Amalekites.  [When (implicit-info) David and those men arrived at the Amalekites' camp] the Amalekites were eating food.  And the Amalekites were drinking wine.  The Amalekites were celebrating [because the Amalekites took many valuable things from the Philistines and the people [who were in Judah]].	1_Samuel
2 Samuel 3:18	So you(leaders) (imp) help me(Abner) now! Yahweh made a promise to David. Yahweh said, ["I(Yahweh) will save/rescue the Israelites from the Philistines].  The Israelites are my(Yahweh's) people. So I(Yahweh) will save/rescue the Israelites from all of the Israelites' enemies. I(Yahweh) will save/rescue the Israelites through my(Yahweh's) servant named David.""	2_Samuel
Nehemiah 3:10	A man named Jedaiah repaired the next part of the wall. Jedaiah was the son of Harumaph. That part of the wall was beside Jedaiah's house.  A man named Hattush repaired the next part of the wall. Hattush was the son of Hashaboneiah.	Nehemiah
Nehemiah 7:34	1254 men [that were from the other city named Elam] returned.	Nehemiah
Genesis 1:16	God made two lights.  God made a bright light [that God caused  [to shine during the day]].  And God made a smaller light [that God caused  [to shine during the night]].  And God also made the stars.	Genesis
Genesis 13:3	Then Abram left Negev. Abram returned to the place [that is between Bethel and Ai]. Previously Abram had set-up the tent of Abram at the place.	Genesis
Daniel 3:2	Then King Nebuchadnezzar called all the princes, all the rulers, and all the captains. Nebuchadnezzar also called all the officials, all the lawyers, and all the people [that collect taxes]. Nebuchadnezzar wanted [these people to see the statue [that Nebuchadnezzar had made]].	Daniel
Genesis 44:30	So [when I(Judah) return to my(Judah's) father [who is your(Joseph's) servant]] [if the boy is not with us(Judah)] [and if my(Judah's) father [who loves the boy a lot] sees [that the boy is not with us(Judah)]] my(Judah's) father will die.	Genesis
Mark 10:13	(title) Jesus prays [God will do good things for some children]. (paragraph) People were bringing children to Jesus [so that Jesus would put Jesus's hands on those children]. (implicit-situational) Those people wanted [Jesus to pray [God will do good things for those children]]. But Jesus's followers/disciples told those people [the thing [that those people were doing] was bad]. (implicit-situational) Those followers/disciples thought [those people were annoying/bother Jesus].	Mark
1 Samuel 5:3	On the next day the people [who were living in Ashdod] woke up early. And those people saw [that Dagon fell on Dagon's face]. The idol was on the ground.  And the idol was lying in front of the Ark-of-the-Covenant. So the people put Dagon on the table again.	1_Samuel
1 Samuel 8:20	Then we(people) will be like all of the other nations.  We(people) will have a king [who will lead us(people)]. And our(people’s) king will fight our(people’s) enemies for us(people)."	1_Samuel
Joshua 21:19	Therefore the Israelites gave 13 towns to the priests. The priests were Aaron’s descendants. And the Israelites also gave the fields [that were near those towns] to the priests.	Joshua
2 Samuel 4:8	Those two men brought Ish-Bosheth's  head to King David [who was  at Hebron].Then (implicit-info) those two men gave that head to David. And Rekab said to David, ["We(Rekab) will give Ish-Bosheth's head to you(David)]. Ish-Bosheth was Saul's son. Saul was your(David's) enemy.  Saul tried [to kill you(David) often]. Today Yahweh punished Saul and Saul's family [because Saul tried to kill you(David)].  We(Rekab) (implicit-info) killed Ish-Bosheth for you(David). You(David) are our(Rekab's) king  and our(Rekab's) master."	2_Samuel
Genesis 39:8	But Joseph refused [to sleep with Potiphar's wife]. Joseph said to Potiphar's wife, ["My(Joseph's) master told [me(Joseph) to take care of all the things [that are in my(Joseph's) master's house]]].  My(Joseph's) master trusts [me(Joseph) to care for all of the things [that my(Joseph's) master owns]].	Genesis
Mark 5:15	[When those people came to Jesus] those people saw the man [who had been controlled by many _implicit unclean-B spirits named Legion]. That man was sitting at that place. And that man was wearing clothes. And the man thought clearly again _implicit. Then those people became afraid.	Mark
Nehemiah 6:10	One day I(Nehemiah) went to Shemaiah’s house.  Shemaiah was a son of Delaiah. And Delaiah was the son of Mehetabel. Shemaiah must stay inside Shemaiah's house. Shemaiah said to me(Nehemiah), ["Let us(Shemaiah) meet in the temple of God]. We(Shemaiah) will go inside the temple. And we(Shemaiah) will close the doors of the temple [because men are coming [in-order-to kill you(Nehemiah)]]. Those men will come during the night [in-order-to kill you(Nehemiah)]."	Nehemiah
Genesis 18:32	Then Abraham said, ["Lord, please you(Yahweh) (imp) do not be angry at me(Abraham).]  You(Yahweh) (imp) allow [me(Abraham) to ask 1 more question].  [If there are only 10 righteous people] will you(Yahweh) destroy the city?"  Yahweh answered Abraham, ["[If I(Yahweh) find 10 righteous people] I(Yahweh) will not destroy the city."]	Genesis
1 Samuel 30:15	Then David asked that man, ["Will you(man) lead me(David) to the Amalekites]? Those people took our(David's) families."  That man answered David, ["Yes]. But you(David) must promise me(man) [that you(David) will not kill me(man)].  And you(David) must also promise me(man) [that you(David) will not give me(man) to my(man's) master]. Then I(man) will take you(David) to the Amalekites."	1_Samuel
2 Samuel 10:17	A person told David [that the Aramean soldiers were preparing to fight again]. So David called all of  the Israelite soldiers. Then the Israelite soldiers went across the Jordan River. And the Israelite soldiers went to Helam. Then the Aramean soldiers fought David and the Israelite soldiers.	2_Samuel
Acts 1:5	John baptized people with water.  But you(apostles) will be baptized with the Holy Spirit by God after a few days."	Acts
Mark 12:22	And all of the 7 brothers-C died [before those brothers-C had-J a child]. [After all those brothers-C died,] the woman also died.	Mark
Nehemiah 7:4	Nehemiah (title) describes the people [that returned to Judah]. Jerusalem was a big city. But only a few people were living in Jerusalem.  And we(Nehemiah) must repair the houses [that are in Jerusalem].	Nehemiah
Matthew 26:9	This perfume should have been sold by a person _implicitActiveAgent for much money. And that money should have been given by a person _implicitActiveAgent to poor people."	Matthew
1 Samuel 17:47	All of the people [who are at this place] will know [that Yahweh does not need swords and spears [to save Yahweh's people]]. Yahweh will win this battle. And Yahweh will help [us(Israelites) defeat you(Goliath) and the other Philistine soldiers]."	1_Samuel
Acts 16:39	So the officials came to Paul and Silas. And the officials apologized to Paul and Silas. Then the officials led Paul and Silas out of the prison. And the officials asked [Paul and Silas to leave the city].	Acts
1 Samuel 23:8	Then Saul called all of the soldiers [that were in Saul's army].  And those soldiers prepared [to go to Keilah] [in-order-to attack David and the men [who were with David]].	1_Samuel
Nehemiah 7:58	Those men were also descendants of Jaala, Darkon, and Giddel.	Nehemiah
Matthew 22:35	(implicit-subaction) And those Pharisees went to Jesus. One of those Pharisees [who was a person [who teaches the religious laws]] tested Jesus [by asking Jesus the following question].	Matthew
Nehemiah 3:7	A man named Melatiah, another man named Jadon,  the men [who lived in Gibeon], and the men [who lived in Mizpah] built the next part of the wall. Melatiah was from Gibeon. And Jadon was from Meronoth.  Gibeon and Meronoth were ruled by a governor [that was on the western side of the river-Euphrates].	Nehemiah
Matthew 21:23	(title) Jesus talks about Jesus's authority. _paragraph (implicit) Jesus and Jesus's followers/disciples arrived in Jerusalem. Jesus entered the yard/courtyard of the big building of Jerusalem [that Jews worship God in] again _implicit. [While Jesus was teaching there _implicit,] the chief priests and the old leaders of the people came to Jesus. Those chief priests and those old leaders asked Jesus _implicit, ["With which authority do you(Jesus) do these things?] And who gave that authority to you(Jesus)?"	Matthew
Genesis 27:16	Rebekah also put the skins of the 2 goats [that had much hair] on the hands of Jacob and on the neck of Jacob.	Genesis
Joshua 8:4	Joshua told those men, ["(imp) You(men) listen carefully to me(Joshua)]. You(men) must hide in a place [that is behind the city]. (imp) You(men) do not leave that place. And (imp) you(men) be ready [to fight the soldiers [that come out from Ai]].	Joshua
Genesis 20:9	Then Abimelech called Abraham. and Abimelech said to Abraham, ["What did you(Abraham) do to us(Abimelech)?] I(Abimelech) did not act badly to you(Abraham). Why did you(Abraham) cause [my(Abimelech's) kingdom to have trouble]? You(Abraham) should have prevented [me(Abimelech) to take your(Abraham's) wife.]	Genesis
2 Samuel 21:13	David brought Saul’s bones and Jonathan’s bones from Jabesh-Gilead. Then the people gathered the bones of Saul’s seven sons [that the Gibeonites killed].	2_Samuel
Esther 5:3	Then the king said to Esther, ["Why are you(Esther) sad?] What do you(Esther) want? I(king) will give all of the things [that you(Esther) want] to you(Esther). I(king) will give half of my(king's) kingdom to you(Esther)."	Esther
1 Samuel 13:16	Saul, Saul's son named Jonathan, and the soldiers [that were with Saul] were in Gibeah.  Gibeah was in the region [that the tribe named Benjamin owned].  And the Philistines were camping at Mikmash.	1_Samuel
Nehemiah 9:15	[When those people were hungry] you(Yahweh) sent to those people bread [that came from heaven]. And [when those people were thirsty] you(Yahweh) caused [water to come from a rock]. You(Yahweh) told those people [to go] [and to take-D the land]. You(Yahweh) promised [you(Yahweh) would give that land to those people].	Nehemiah
Mark 8:37	(literal) (rhetorical) For what thing is that person able [to give [so that that person could buy that person's soul]]? (literal) (statement) That person is not able [to give a thing [so that that person could buy that person's soul]]. (dynamic) (rhetorical) For what thing is that person able [to give [so that that person could live forever _implicit with God _implicit]]? (dynamic) (statement) That person is not able [to give a thing [so that that person could live forever _implicit with God _implicit]].	Mark
Daniel 11:40	After some time the king of the south region will attack the king of the north region. The king of the north region will fight the king of the south region. The king of the north region will have many men, many horses, and many ships. The king of the north region will attack many countries. The king of the north region will quickly defeat those countries.	Daniel
Genesis 41:15	The king said to Joseph, ["I(king) dreamed]. But no person is able [to explain this dream to me(king)]. I(king) heard [that you(Joseph) are able [to explain dreams]]."	Genesis
Nehemiah 12:1	Nehemiah (title) writes the names of the priests and the names of the people [who were in the tribe named Levi] in a book. The following priests and people [who were in the tribe named Levi] returned to Judah _implicit with Zerubbabel [who was a son of Shealtiel] and with Joshua. Seraiah, Jeremiah, Ezra,	Nehemiah
Matthew 5:29	[If your(person's) right eye causes [you(person) to sin],] you(person) (imp) pull-out that eye. And you(person) (imp) throw-away that eye. [You(person) lose one part of your(person's) body] is bad. But [your(person's) whole body is thrown by God _implicit into hell] is more bad .	Matthew
Matthew 26:50	_paragraph (primary) Jesus said to Judas, ["Friend, you(Judas) (imp) do the action [that you(Judas) came here _implicit [in order to do]]"]. (meaning-1) (rhetorical) Jesus asked Judas, ["Friend, why did you(Judas) come here _implicit?"] (meaning-1) (statement) Jesus said to Judas, ["Friend, you(Judas) should not have come _immediatePastAndShouldNotFeatures here _implicit"]. Then those people went to Jesus. Those people quickly took/grab Jesus. And those people take-away/arrest Jesus.	Matthew
Joshua 5:10	The Israelites celebrated the Passover feast in the evening of the 14th day of the month.  The Israelites were still camping at Gilgal on the plains of Jericho.	Joshua
Matthew 13:51	_paragraph Jesus asked Jesus's followers/disciples _implicitNecessary, ["Did you(disciples) understand all these things-C?"] Jesus's followers/disciples answered, ["Yes."]	Matthew
Genesis 25:15	and Ishmael also had other sons named Hadad, named Tema, named Jetur, named Naphish, and named Kedemah. Kedemah was the youngest son of Ishmael.	Genesis
Mark 1:26	Then that evil/unclean spirit caused [that man to shake much]. That spirit cry-out-A loudly. And that evil/unclean spirit come-out from that man.	Mark
Mark 8:17	(paragraph) Jesus knew the things-C _implicit [that those followers/disciples were saying]. (rhetorical) And Jesus asked those followers/disciples, ["Why are you(followers) arguing with each-other(followers) _implicit [because you(followers) did not bring bread]?] (statement) And Jesus said to those followers/disciples, ["You(followers) should not be arguing with each-other(followers) _implicit [because you(followers) did not bring bread]]. (rhetorical) Do you(followers) still not know/perceive the true things _implicit [that are about me(Jesus)]? (statement) You(followers) should already _implicit know/perceive the true things _implicit [that are about me(Jesus)]. (rhetorical) And do you(followers) still not understand those things _implicit ? (statement) But you(followers) still do not understand those things_implicit . (rhetorical) Are your(followers') hearts too stubborn [(implicit-situational) so that you(followers) are not able [to understand those things]]? (statement) Your(followers') hearts are too stubborn [(implicit-situational) so that you(followers) are not able [to understand those things]].	Mark
Mark 7:35	(literal) Then-C that man's ears were opened by God _implicitActiveAgent. (dynamic) Then-C that man became able [to hear sounds]. (dynamic) And that man became able [to use that man's tongue] [so that that man could speak clearly].	Mark
Genesis 47:31	Then Jacob said to Joseph, ["You(Joseph) (imp) promise me(Jacob) [that you(Joseph) will do these things]]." Then Joseph promised Jacob [that Joseph would do these things]. Then Jacob worshiped God [while Jacob leaned on the top of Jacob's staff].	Genesis
2 Samuel 2:24	But Joab and Abishai continued chasing Abner. [While  the sun was setting] those men came to the hill named Ammah. That hill was near Giah. Giah was near the desert [that  was in Gibeon].	2_Samuel
Genesis 49:10	Judah's descendants will be kings.  A descendant of Judah will always sit on the throne. Judah will rule the nations [until Shiloh comes]. (alt) Judah will rule the nations [until the leader [whom God chooses] comes].  The nations will obey Judah.	Genesis
2 Samuel 22:20	Yahweh brought me(David) to a big place.Yahweh saved/rescued me(David) [because Yahweh loves me(David)].	2_Samuel
Genesis 16:2	One day Sarai said to Abram, ["Yahweh has not allowed [me(Sarai) to have children]]. Therefore you(Abram) (imp) sex my(Sarai's) slave. [If the slave has a child] I(Sarai) will have my(Sarai's) family through the slave."  Abram agreed to sex Sarai’s slave.	Genesis
Mark 14:16	(paragraph) Then those followers/disciples _dual left. And those followers/disciples _dual went to the city of Jerusalem _implicit. And those followers/disciples _dual find-out [all the things [that Jesus said] happened]. So those followers/disciples _dual prepared-B the meal of Passover. (implicit-subaction) Then those followers/disciples _dual returned-B to Jesus and the other followers/disciples.	Mark
Genesis 22:19	Then Abraham and Isaac returned to Abraham's servants. The 4 men returned to Beersheba. Then Abraham stayed in Beersheba.	Genesis
Genesis 9:14	[When I(God) bring clouds over the earth] a rainbow will appear in those clouds.	Genesis
Matthew 7:7	(title) Jesus says [God answers people’s prayers]. (paragraph) You(people) (imp) ask God _implicit for a thing _implicit. And you(people) will receive that thing _implicit from God _implicit. You(people) (imp) search a thing _implicit. And you(people) will find that thing _implicit. You(people) (imp) knock on a door. And that door will be opened by God _implicitActiveAgent for you(people).	Matthew
1 Samuel 10:25	Then Samuel explained to the people the things [that a king must do]. Samuel wrote about the things [that the king must do] in a book. And Samuel put that book in the place [that the people worshiped Yahweh at]. Then Samuel told [the people to return to the people's houses].	1_Samuel
Nehemiah 11:10	The following priests moved to Jerusalem. Jedaiah [who was a son of Joiarib], Jakin,	Nehemiah
2 Samuel 16:19	Previously I(Hushai) served your(Absalom's) father. So I(Hushai) will serve you(Absalom) now. I(Hushai) will serve you(Absalom) [just like I(Hushai) served your(Absalom's) father]."	2_Samuel
Joshua 17:15	Then Joshua answered those people, ["Many people are in your(people's) tribe]. The region [that is in the mountains [that belong to Ephraim]] is too small. So (imp) you(people) go to the forests. And you(people) (imp) cut-down those trees. Then you(people) (imp) build towns [so that you(people) could live in those towns]. The Perizzites and the Rephaites own those forests now."	Joshua
Matthew 10:32	_paragraph [If a person says [that person follows _routinely me(Jesus)] in-front-of other people,] I(Jesus) will also say [that person follows _routinely me(Jesus)] in-front-of my(Jesus’s) Father [_descriptive who is in heaven].	Matthew
2 Samuel 10:11	Joab said to Abishai, ["[If the Aramean soldiers start defeating me(Joab)] then you(Abishai) help me(Joab)]. But [if the Ammonite soldiers start defeating you(Abishai)] then I(Joab) will help you(Abishai).	2_Samuel
Matthew 27:29	Then the soldiers made a royal hat from branches [that had sharp points]. And the soldiers put that hat/crown on Jesus's head. The soldiers put a stick in Jesus's right hand [in order to (implicit-situational) pretend [to give Jesus a royal staff/scepter]]. Then the soldiers knelt/bow in front of Jesus [in order to (implicit-situational) pretend [the soldiers were honoring Jesus]]. And the soldiers laughed/mock at Jesus. The soldiers said, [" King of the Jews _RealmOfAuthority, we(soldiers) greet you(Jesus)!"]	Matthew
Genesis 42:16	One of you(brothers) must return to your(brother's) house. And that man must bring your(brother's) youngest brother to me(Joseph). 9 of you(brothers) must stay in prison.  Then I(Joseph) will know [that you(brothers) are lying] [or that you(brothers) are telling the truth to me(Joseph)]. [If you(brothers) are lying about your(brother's) youngest brother] then you(brothers) are spies."	Genesis
Genesis 43:2	-Title The brothers return to Egypt.  [After Jacob's family ate all the grain [that the brothers brought from Egypt]] Jacob said to Jacob's sons, ["You(sons) (imp) go to Egypt again.] You(brothers) (imp) buy more grain [so that we(Jacob) could eat the grain]."	Genesis
Mark 6:12	(paragraph) Then Jesus's followers/disciples left the place [(implicit-situational) where Jesus told those followers/disciples these things]. And Jesus's followers/ disciples taught/preach people _implicit [people _genericDifferentNounIndex should repent].	Mark
2 Samuel 10:19	All of the kings [who served Hadadezer] saw [that the Israelites defeated those kings’ armies]. So those kings stopped fighting the Israelites. And those kings started serving the Israelites. After that time the Arameans were afraid [to help the Ammonites].	2_Samuel
Matthew 27:32	(title) The Roman soldiers kill Jesus [by putting Jesus on a cross]. _paragraph [While the soldiers and the prisoners were walk-away from Pilate's royal house,] the soldiers and the prisoners passed-A a man named Simon [_descriptive who was from Cyrene named the city _ExplainName]. And the soldiers forced [Simon to carry Jesus's cross [that (implicit-situational) the soldiers will put Jesus on with nails]].	Matthew
1 Samuel 20:34	Jonathan was very angry.  So Jonathan stood up.  And Jonathan left the table. Jonathan did not eat on that day. Jonathan was extremely sad [because Jonathan's father treated David very badly].	1_Samuel
Mark 15:2	(paragraph) Pilate asked Jesus, ["Are you(Jesus) _emphasized the king of the Jews _RealmofAuthority?"] (paragraph) And Jesus answered-A Pilate, ["You(Pilate) _emphasized said this thing"].	Mark
Titus 3:8	You(Titus) are able [to know [that these things are true]]. So I(Paul) tell [you(Titus) to tell the people [that believe in God] [that these things are true]]. Then those people will think [about doing good  things]. These things [that you(Titus) tell to those people] are good. And these things will help those people.	Titus
Genesis 19:33	So that night the 2 daughters caused [their(daughter's) father to become drunk]. and the older daughter sexed Lot. But Lot did not know [that the daughter sexed Lot].	Genesis
Mark 6:18	Previously John said repeatedly to Herod, ["The religious _implicit laws/Law do not allow [you(Herod) to marry your(Herod's) brother's wife]"].	Mark
1 Samuel 27:8	David and the men [who were with David] often attacked/raided the people [who lived in Geshur, Girzi, and Amalek]. (Those people lived in the region [that was near Shur and Egypt] for many years.)	1_Samuel
Genesis 17:18	Then Abraham said to God, ["Is Ishmael the son [that you(God) promised [to give me(Abraham)]]?]."	Genesis
Mark 4:6	But [after the sun rose] the plants were burned by the sun _implicitActiveAgent. And those plants died/withered [because those plants did not have long _implicit roots].	Mark
Titus 2:7	You(Titus) (imp) be showing these people [how to do good things]. [When you(Titus) teach things to people] you(Titus) (imp) be honest. And [when you(Titus) teach things to people] you(Titus)  (imp) teach the people carefully.	Titus
Joshua 14:15	(Previously people called Hebron Kiriath-Arba.  A man named Arba was the most important descendant of Anak.)  Then the Israelites stopped fighting in that region.	Joshua
Genesis 29:15	-Title Laban tricks Jacob. [After Jacob lived with Laban for 1 month] Laban said to Jacob, ["You(Jacob) are my(Laban's) relative]. But I(Laban) should pay you(Jacob) [because you(Jacob) are working for me(Laban)]. You(Jacob) want [me(Laban) to pay you(Jacob) how-much money]?"	Genesis
Genesis 25:8	Abraham was very old [when Abraham died]. [while Abraham was living] Abraham was very happy.	Genesis
1 Samuel 20:19	You(David) (imp) go to the place [that you(David) previously hid at] after 2 days in the evening. Then you(David) (imp) wait by the stone named Ezel.	1_Samuel
1 Samuel 10:15	Saul’s uncle asked, ["You(Saul) (imp) tell me(uncle) about the things [that Samuel said to you(Saul)]."]	1_Samuel
Matthew 12:21	(literal) All _implicit nations of people _metonymy will trust in this person's name. (dynamic) All _implicit nations of people _metonymy will trust this person." (footnote) You(people) (imp) see Isaiah 42:1-4.	Matthew
Joshua 15:61	Yahweh also gave towns [that were in the desert] to the tribe named Judah. So the tribe named Judah owned the towns named Beth-Arabah, Middin, and Sekakah.	Joshua
Genesis 9:18	-Title Noah and Noah's sons live after the flood. The sons of Noah [who left the boat with Noah] were Shem, Ham, and Japheth. Ham had a son named Canaan. [After Ham left the boat] Ham had a son named Canaan.	Genesis
Daniel 3:22	[Because the fire was extremely hot] the fire killed the soldiers [that threw Shadrach, Meshach, and Abednego into the fire].	Daniel
Matthew 8:9	(implicit-situational) I(officer) know [you(Jesus) are able [to say that command]]. For there are people _implicitNecessary [who have authority [in order to give commands to me(officer)]]. And I(officer) also have authority [in order to give commands to soldiers]. And [when I(officer) say to a soldier, ["You(soldier) (imp) go to a place _implicit"],] that soldier goes to a place _implicit. And [when I(officer) say to another soldier, ["You(soldier) (imp) come to me(officer) _implicit"],] that soldier comes to me(officer) _implicit. And [when I(officer) say to my(officer's) servant, ["You(servant) (imp) do a thing _implicit"],] that servant does a thing _implicit."	Matthew
2 Samuel 5:9	[After David's soldiers defeated the Jebusites] David moved into that city. That city had very strong walls.  And David called that city David's City. David built other buildings outside that city. And David also built other buildings inside that city.	2_Samuel
Joshua 8:14	The king of Ai saw the army of Israel. So the king and the king's soldiers woke up early the next morning. And those soldiers quickly went [in-order-to fight the Israelites]. The soldiers [that were from Ai] went to a place [that was on the eastern side of the city].  But the king did not know [that Joshua's soldiers were hiding behind the city].	Joshua
Genesis 12:4	So Abram obeyed Yahweh. and Abram left Haran. Lot also went with Abram. Abram was 75 years old [when Abram left Haran].	Genesis
Genesis 24:1	-Title Isaac marries Rebekah.  [When Sarah died] Abraham was very old. Yahweh had blessed Abraham much.	Genesis
Genesis 41:31	People will forget the good years [because the people will be very hungry].	Genesis
Genesis 34:10	And you(brothers) may live in this region with us(Hamor). You(brothers) may live at a place [that you(brothers) choose]! You(brothers) (imp) stay/settle at this place.  and (imp) you(brothers) trade things with us(Hamor).  And you(brothers) may buy land [that is in this region]".	Genesis
Daniel 11:18	Then the king of the north region will attack the nations [that are near the sea]. That king will capture many people. But a captain [who is in that king's army] will prevent [that king from attacking people]. This captain will cause [the king of the north region to regret [attacking people]].	Daniel
Nehemiah 6:18	Many people [who were in Judah] promised Tobiah [that those people would help Tobiah]. Tobiah was the husband of the daughter of Shekaniah.  Shekaniah was a son of Arah. And Tobiah's son named Jehohanan married the daughter of Meshullam.  Meshullam was a son of Berekiah.	Nehemiah
Mark 1:8	I(John) wash/baptize you(people) with water [because (implicit-situational) you(people) decided [to change-D your(people's) thoughts and your(people's) actions [so that your(people's) thoughts and your(people's) actions please God]]]. But that person [(implicit-situational) who will come after me(John)] will wash/baptize you(people) with the Holy-Spirit. "	Mark
Mark 15:45	[After Pilate find-out from that Roman officer [Jesus was dead],] Pilate allowed [Joseph to take Jesus's body].	Mark
Matthew 22:6	The other people took/grab that king's servants-B. Those people treated those servants-B very badly. And those people killed those servants-B.	Matthew
Genesis 5:21	Enoch had a son [when Enoch was 65 years old].  Enoch named this son Methuselah.	Genesis
Matthew 21:33	(title) Jesus tells a story/parable [that is about certain evil people [who grew crops]]. _paragraph Jesus said, ["You(priests) (imp) listen to another story/parable]. A certain man of the servants-A _metonymy planted a vineyard on that man's land-B. That man of those servants _metonymy built a wall-B around that garden/vineyard. That man of those servants _metonymy built a place [where people _generic squeeze fruit/grapes _generic [in-order-to make wine _generic]]. And that man of those servants _metonymy built a tower [where people _generic were able [to watch the garden/vineyard]]. Then that man rented that garden/vineyard to some farmers. And that man moved-A to another place.	Matthew
Esther 9:4	Mordecai became very important. All of the people [that lived in Xerxes' kingdom] heard [that Mordecai was very important]. Then the king gave more authority to Mordecai.	Esther
Joshua 9:2	All of those kings and those king’s soldiers gathered [in-order-to fight Joshua and the Israelites].	Joshua
1 Samuel 26:1	(title) David does not kill Saul. The people [who were living in Ziph] went to Saul [when Saul was in Gibeah]. And those people said to Saul, ["David is hiding on the hill named Hakilah]. That hill is near Jeshimon."	1_Samuel
Genesis 6:16	You(Noah) (imp) build a roof on the boat.  The roof must be above the top of the wall of the boat 5 meter.  You(Noah) (imp) build a door [that is in the side of the boat].  You(Noah) (imp) build 3 floors in the boat.  You(Noah) (imp) build one floor [that is on the bottom of the boat].  You(Noah) (imp) build another floor [that is in the middle of the boat].  And you(Noah) (imp) build another floor [that is near the top of the boat]. You(Noah) (imp) build a bottom floor, a middle floor, and a top floor.	Genesis
Acts 18:4	On the seventh/last day of each week Paul went to the Jewish Church. And Paul discussed many things with the Jews and Greeks, [so that Paul could persuade [the Jews and Greeks to believe in Jesus]].	Acts
Mark 5:31	(paragraph) Jesus's disciples said to Jesus, ["You(Jesus) see the crowd [that is pushing against you(Jesus)]]. (rhetorical) Why do you(Jesus) ask, ["Who touched me(Jesus) "]?" (statement) We(disciples) are surprised-B _adj [ you(Jesus) ask, ["Who touched me(Jesus)"]]."	Mark
2 Samuel 17:28	Those three men brought beds, bowls and pots. Those three men also brought wheat, barley, flour, roasted grain, beans and small peas.	2_Samuel
Mark 13:19	For people _implicitNecessary will much suffer in those days. People _implicitNecessary never suffered [since God made/created the earth] [more-than _Adp people _implicitNecessary will suffer in those days] . And people _implicitNecessary will never again suffer [more-than people _implicitNecessary will suffer in those days].	Mark
2 Samuel 12:26	(title) David defeats the people [who are living in Rabbah].  Joab continued fighting the people [who were living in Rabbah]. Rabbah was the city [that the Ammonites' king lived in].  And Joab almost finished defeating/capturing that city.	2_Samuel
Matthew 15:12	_paragraph Then Jesus's followers/disciples came to Jesus _implicit. (yesrhetorical) And Jesus's followers/disciples asked Jesus, ["Do you(Jesus) know [the Pharisees were upset [when the Pharisees heard these words]]?"] (statement) And Jesus's followers/disciples said to Jesus, ["The Pharisees were upset [when the Pharisees heard these words]"].	Matthew
2 Samuel 11:9	But Uriah slept with the king’s servants near the door of the palace. Uriah did not go to Uriah's house.	2_Samuel
Esther 4:12	So Hathach went to Mordecai. And Hathach told Mordecai about all the things [that Esther said].	Esther
Genesis 33:20	Then Jacob built an altar at that place. and Jacob named that altar the God of Israel.	Genesis
