reference	verse	book
1 Samuel 19:12	Then Michal helped [David leave the house through a window]. Then David ran from that place. So David escaped from Saul.	1_Samuel
Joshua 12:20	The Israelites defeated the king of Shimron-Meron and the king of Akshaph.	Joshua
Mark 5:16	The people [who saw the events ] described to the other people the things [that happened to the man [who was controlled by unclean-B spirits]] and the things [that happened to the pigs].	Mark
Matthew 24:4	_paragraph Jesus answered, ["You(followers) (imp) watch-out [so that a person will not deceive you(followers)]].	Matthew
Daniel 9:1	A man named Darius was the son of Xerxes. Darius came from a country named Media. Darius became the king of Babylon.	Daniel
Mark 1:29	Jesus (title) causes [many people to become healthy]. (paragraph) [After Jesus left the Jewish church with James and John,] Jesus and Jesus's followers/disciples immediately went to the house of Simon and Andrew.	Mark
Genesis 30:34	Then Laban said to Jacob, ["I(Laban) agree [to give all the goats [that have black marks], all the black lambs, and all the sheep [that have black marks] to you(Jacob)]."]	Genesis
1 Samuel 9:5	Then Saul and that servant arrived in the region named Zuph. Saul said to the servant, ["We(Saul) should return to my(Saul's) father's house]. My(Saul's) father will stop thinking about the donkeys. And my(Saul’s) father will start worrying about us(Saul)."	1_Samuel
Acts 16:32	Then Paul and Silas told the message about the Lord Jesus to the chief guard of the prison and all the people [who were in the house of the chief guard of the prison].	Acts
Esther 9:8	The names of Haman's ten sons were Parshandatha, Dalphon, Aspatha, Poratha, Adalia, Aridatha, Parmashta, Arisai, Aridai and Vaizatha.	Esther
1 Samuel 30:21	Then David and those men returned to the other 200 men [who were waiting].  Those 200 men were not able [to follow David] [because those men were too tired].  So those men did not fight the Amalekites.  Those men stayed at the valley named Besor.  [When David and those men came to those other men] those men came [in order to meet David].  Then David greeted those men.	1_Samuel
Genesis 19:24	Then Yahweh caused [fire and stones to fall from the sky onto Sodom and Gomorrah].	Genesis
Matthew 18:25	That man was not able [to pay that money]. So the king [_descriptive who was that man's master] commanded [that man, that man's wife, that man's children and all the things [that that man owned] be sold by the king's officers _implicitActiveAgent] [so that that man's debt _inLDV would be paid by that man _implicitActiveAgent ].	Matthew
Daniel 10:5	I(Daniel) saw a man. The man was wearing clothes [that were made of good white cloth]. And this man wore a belt [that was made of pure gold].	Daniel
Matthew 10:6	Instead, you(disciples) (imp) go to the people of Israel [_descriptive who are _be-U like sheep [that those sheep's shepherd _implicitNecessary lost]].	Matthew
Joshua 20:7	So the Israelites chose the city named Kedesh [which was in Galilee]. Kedesh was in the mountains [that the tribe named Naphtali owned]. The Israelites also chose the city named Shechem. Shechem was in the mountains [that the tribe named Ephraim owned]. And the Israelites chose the city named Kiriath-Arba. Kiriath-Arba was in the mountains [that the tribe named Judah owned]. ( People called Kiriath-Arba Hebron. )	Joshua
Mark 3:15	Jesus also wanted [those leaders/apostles to have authority [ in-order-to force [evil spirits/demons to leave people]]].	Mark
Matthew 23:5	_paragraph Those people do all those people's actions [so that people _genericDifferentNounIndex would see those actions] [and so that (implicit-situational) people _generic would praise those people]. The boxes [that contain-B God's religious laws] [and that those people wear on those people's foreheads and those people's arms] are very wide. And the sets of threads [that show [that a person _generic serves-A God]] [and that those people wear on those people's clothes] are very long.	Matthew
Joshua 24:31	the Israelites served Yahweh [while Joshua was living]. And [after Joshua died] the Israelites continued serving Yahweh. The Israelites continued serving Yahweh [while the Israelites' leaders were living]. Those leaders saw all of the things [that Yahweh did for the Israelites].	Joshua
Daniel 1:3	A man named Ashpenaz was Nebuchadnezzar's chief official. Nebuchadnezzar ordered [Ashpenaz [who was Nebuchadnezzar's chief official] to bring some Jews to Nebuchadnezzar]. Nebuchadnezzar wanted [Ashpenaz to bring young men [who were sons of Judah's king] and young men [who were sons of Judah's officials]].	Daniel
Philemon 1:13	I(Paul) want [Onesimus to stay with me(Paul)]. I(Paul) am in prison [because I(Paul) tell God's good message to people]. And [if Onesimus were to stay with me(Paul)] Onesimus would be able [to help me(Paul) for you(Philemon)].	Philemon
Joshua 10:15	[After the Israelites defeated those armies] Joshua and Joshua's army returned to the camp [that was at Gilgal].	Joshua
Acts 17:13	But [when the Jews [who lived in Thessalonica] learned [that Paul was preaching [about God's message] in Berea],] the Jews [who lived in Thessalonica] went to Berea. And the Jews [who lived in Thessalonica] caused many of those people [who lived in Berea] to become angry at Paul.	Acts
Joshua 2:9	And Rahab said to those 2 men, ["I(Rahab) know [that Yahweh will give this land to your(men's) people]]. We(people) are very afraid of you(people). All of the people [who are living in this land] are very afraid of you(people).	Joshua
Matthew 7:25	Then _implicit the rain _frameInferable fell-A. The rivers [(implicit-situational) that were by that house] became deep. And the winds blew-A much on that house. But that house did not fall [because that house was built by that person _implicitActiveAgent on stone].	Matthew
Genesis 5:29	Lamech named this son Noah.  Lamech said, ["Noah will comfort us(people)].  We(people) work very hard [because God cursed the ground]."  Noah means [rest].	Genesis
1 Samuel 1:20	So Hannah became pregnant. And Hannah birthed a son. Then Hannah named that boy Samuel. Hannah said, ["I(Hannah) named this boy Samuel [because I(Hannah) asked Yahweh for a baby]]." Samuel (footnote) sounds like ["God heard me(Hannah)"] in Hebrew.	1_Samuel
Esther 6:2	So the servant read a story [that was about Mordecai]. The story said [that Mordecai had told the king about Bigthana and about Teresh]. Those two men guarded the door of the king's room. But those men had planned [to kill King Xerxes]. Mordecai told Esther [that those two men wanted [to kill the king]]. Then Esther told the king about those two men.	Esther
Daniel 4:33	Then all these things immediately happened to me(Nebuchadnezzar). People chased me(Nebuchadnezzar) away from Babylon. I(Nebuchadnezzar) ate grass [like animals eat grass]. Dew [that came from the sky] was on my(Nebuchadnezzar's) body. My(Nebuchadnezzar's) hair grew. My(Nebuchadnezzar's) hair became very long. My(Nebuchadnezzar's) hair looked like the feathers of a big bird. My(Nebuchadnezzar's) nails looked like the feet of birds.	Daniel
Matthew 10:15	I(Jesus) am telling you(disciples) the truth. On the day [when God will judge all the people of the earth] bad things will happen to the people _implicitNecessary [who lived in Sodom of the city _implicitType] and the people _implicitNecessary [who lived in Gomorrah of the city _implicitType]. But on the day [when God will judge all the people of the earth] more terrible things will happen to that town of the people _implicitType [that (implicit-situational) did not accept/welcome you(disciples)].	Matthew
Matthew 23:35	Therefore you(scribes) will be guilty-A [you(scribes) killing all the good/righteous people [who were killed by you(scribes) and your(scribes') parents/ancestors _implicitActiveAgent]]. You(scribes) will be guilty-A [you(scribes) killing good/righteous Abel]. And you(scribes) will be guilty-A [you(scribes) killing Zechariah, [_descriptive who was the son of Berekiah] between the big building of Jerusalem [that Jews honor/worship God in] and the structure [on which people give gifts/sacrifices to God]]. And you(scribes) will be guilty-A [you(scribes) killing all the good/righteous people [who lived between Abel's time and Zechariah's time]].	Matthew
Matthew 8:22	(paragraph) But Jesus said to that follower/disciple, ["You(follower) (imp) follow me(Jesus)]. And you(follower) (imp) let [the dead people _generic bury-A the dead people’s _generic dead people _otherThingList]."	Matthew
1 Samuel 11:5	At that time Saul was plowing the fields with Saul's oxen. [After Saul finished plowing] Saul started walking to Saul’s house.  And Saul heard [the people crying loudly]. So Saul asked those people, ["Why are you(people) crying?"] Then the people told Saul about the things [that the messengers said].	1_Samuel
Joshua 3:10	Yahweh will prove to you(people) [that Yahweh is with you(people)]. Yahweh will prove to you(people) [that Yahweh will defeat the Canaanites, Hittites, Hivites, Perizzites, Girgashites, Amorites, and the Jebusites].	Joshua
Matthew 13:16	(literal) But you(followers) are blessed by God _implicitActiveAgent [because your(followers') eyes see things _implicit]. (literal) And you(followers) are blessed by God _implicitActiveAgent [because your(followers') ears hear things _implicit]. (dynamic) But you(followers) are blessed by God _implicitActiveAgent [because you(followers) understand things _implicit].	Matthew
Matthew 26:59	_paragraph Inside the chiefest priest's house _implicit, the chief priests and all the leaders _implicitNecessary [_restrictive who were in-D the Sanhedrin] were trying [to find-B false things-C [that were about Jesus]] [in order to show [Jesus broke-C laws]]. Those people wanted [Jesus to be killed by the Roman soldiers _implicitActiveAgent].	Matthew
2 Samuel 15:7	After 4 years Absalom said to King David, [" (imp) you(David) let [me(Absalom) go to Hebron]]. Previously I(Absalom) promised Yahweh [that I(Absalom) will worship Yahweh in Hebron].	2_Samuel
1 Samuel 2:24	My(Eli's) sons, Yahweh’s people say bad things about you(sons).	1_Samuel
1 Samuel 10:4	Those men will greet you(Saul). Then those men will give 2 loaves of bread to you(Saul). And you(Saul) will accept those loaves of bread from those men.	1_Samuel
2 Samuel 3:1	The people [that followed Saul]continued fighting the people [that followed David] for many years. But David's army became strong. And Saul's army became weak.	2_Samuel
Genesis 19:30	-Title Lot's daughters become pregnant. Lot was afraid [to continue living in Zoar]. So Lot and Lot's 2 daughters moved to a cave [that was in the mountains].	Genesis
Matthew 26:7	(literal) [While Jesus and Jesus's followers/disciples _implicit were lying/reclining at the table _frameInferable there,] a woman came to Jesus. (dynamic) [While Jesus and Jesus's followers/disciples _implicit were eating there,] a woman came to Jesus. That woman was holding a container/jar of _madeOf beautiful white and yellow stone. That container/jar contained very expensive perfume. And that woman poured that perfume on Jesus's head [in order to (implicit-situational) honor-A Jesus].	Matthew
Matthew 27:25	_paragraph All the people said, ["We(people) are responsible for this man's death]. And our(people's) children will be responsible for this man's death!"	Matthew
1 Samuel 25:35	Then David accepted Abigail’s gifts.  And David said to Abigail, ["You(Abigail) (imp) return to your(Abigail's) house]. And you(Abigail) (imp) do not worry.   I(David) listened to you(Abigail).  So I(David) will not kill those people."	1_Samuel
1 Samuel 9:12	Those women answered Saul, ["Yes].  The man [who sees] is in this town. You(Saul) (imp) walk quickly.  The man [who sees] came to our(women's) town today [because the people will give a sacrifice at the place [that we(women) worship God at]].	1_Samuel
Ruth 1:8	But Naomi said to Naomi's daughters in law, ["My(Naomi's) daughters, you(daughters in law) must return to Moab]. You(daughters in law) (imp) return to the houses of your(daughters in law's) mothers. I(Naomi) hope [that Yahweh will care for you(daughters in law) [like you(daughters in law) cared for me(Naomi) and my(Naomi's) sons]].	Ruth
Joshua 23:11	So you(Israelites) must love your(Israelites') God named Yahweh.	Joshua
Mark 5:27	Then-E _implicit that woman heard about Jesus [ (implicit-situational) who was healing people]. So that woman came to Jesus _implicit in the crowd. [When that woman was behind Jesus _implicitNecessary,] that woman touched Jesus's clothes .	Mark
Joshua 24:4	And I(Yahweh) gave sons named Jacob and Esau to Isaac.  I(Yahweh) gave the land [that is near the mountains of Edom] to Esau. But Jacob and Jacob's sons went to Egypt.	Joshua
Ruth 2:8	So Boaz (implicit-info) walked to Ruth. Then Boaz said to Ruth, ["My(Boaz's) daughter, you(Ruth) (imp) listen to me(Boaz)]. You(Ruth) (imp) do not go to another field [in order to gather grain/barley]. You(Ruth) (imp) do not leave this field. But you(Ruth) (imp) stay in this field with the women [that work for me(Boaz)].	Ruth
Genesis 27:7	Isaac said to Esau, [“you(Esau) (imp) hunt an animal [that I(Isaac) like [to eat]]]. and you(Esau) (imp) cook that animal. Then I(Isaac) will bless you(Esau).  I(Isaac) want [to bless you(Esau) [before I(Isaac) die]].  Yahweh will witness [that I(Isaac) bless you(Esau)].	Genesis
Genesis 27:2	Isaac said, ["I(Isaac) am old.] And I(Isaac) will die soon.	Genesis
Genesis 43:21	But [While we(brothers) were returning to Canaan] we(brothers) stopped traveling at night. At that time We(brothers) found the money [that we(brothers) paid for the food with] in our(brother's) bags. Today we(brothers) brought that money to Egypt [because we(brothers) want [to give that money to you(servant)]].	Genesis
1 Samuel 12:16	So you(Israelites) (imp) stay at this place now. And you(Israelites) (imp) see the great thing [that Yahweh will now do]!	1_Samuel
1 Samuel 14:48	Saul fought well/bravely. And Saul defeated the Amalekites. Saul saved the Israelites from the enemies [that previously took things from the Israelites].	1_Samuel
Genesis 22:9	Then Abraham and Abraham's son arrived at the place [that God told Abraham about]. Then Abraham built an altar at that place. And Abraham put the wood on the altar. then Abraham tied Abraham's son named Isaac. and Abraham put Isaac on the wood [that was on the altar].	Genesis
1 Samuel 28:18	You(Saul) did not obey Yahweh. You(Saul) did not punish the Amalekites [when Yahweh was angry at the Amalekites]. So Yahweh left you(Saul).	1_Samuel
Ruth 2:21	Then Ruth [who was from Moab] said, ["Boaz also said to me(Ruth), ["You(Ruth) (imp) stay with my(Boaz's) workers [until my(Boaz's) workers finish gathering/harvesting all of my(Boaz's) grain/barley]]].""	Ruth
Matthew 18:5	(literal) And [if a person accept/welcome a child [who is like this child] in-H my(Jesus's) name,] a person accept/welcome me(Jesus). (dynamic) And [if a person accept/welcome a child [who is like this child] because of me(Jesus),] a person accept/welcome me(Jesus).	Matthew
Joshua 21:28	The tribe named Issachar gave the towns named Kishion and Daberath to the families [that were Gershon’s descendants].	Joshua
Mark 13:11	But your(followers's) enemies will take-away/arrest you(followers) [in-order-to take you(followers) to the courts _implicitNecessary]. [Before you(followers) speak,] you(followers) (imp) do not worry about the words [that you(followers) should say] . Instead, you(followers) (imp) say the words [that will be given-C to you(followers) by the Holy-Spirit _implicitActiveAgent at that time]. For you(followers) _emphasized will not be speaking. But the Holy-Spirit _emphasized will be speaking instead of you(followers) _implicit.	Mark
Daniel 10:20	The Lord spoke to me(Daniel) again. The Lord said, ["I(Lord) have come to you(Daniel) [in order to explain the words [that are in the Book of Truth] to you(Daniel)]]. Soon I(Lord) will leave [in order to fight the prince of Persia]. But [after I(Lord) leave] the prince of Greece will come to you(Daniel).	Daniel
Matthew 26:40	_paragraph Then Jesus returned to the 3 followers/disciples. And Jesus see-C [those followers/disciples were sleeping]. (norhetorical) Jesus asked Peter, ["Were you(followers) able [to be awake for 1 hour]?] (statement) Jesus said to Peter, ["You(followers) should be able [to be awake for 1 hour]!]	Matthew
Matthew 21:45	_paragraph [When the chief priests and the Pharisees heard Jesus's parables,] the chief priests and the Pharisees knew [those stories/parables were about those chief priests and those Pharisees]. (implicit-situational) Those chief priests and those Pharisees knew [Jesus thought [those chief priests and those Pharisees were-U like the evil farmers]].	Matthew
Matthew 24:13	But [if a person continues to follow-B _routinely me(Jesus) until the end of that person's life _implicit,] a person will be saved by God _implicitActiveAgent.	Matthew
Nehemiah 6:19	Those rulers also continuously told me(Nehemiah) about the good things [that Tobiah did]. And those rulers told Tobiah about the things [that I(Nehemiah) said]. And Tobiah sent letters to me(Nehemiah) [in-order-to scare/intimidate me(Nehemiah)].	Nehemiah
Genesis 22:7	Isaac seek-attention Isaac's father named Abraham. Abraham give-attention to Isaac. Isaac said, ["We(Isaac) have the fire and the wood.] but where is the lamb [that we(Isaac) will sacrifice to God]?"	Genesis
2 Samuel 19:2	[Although David’s army defeated Absalom's army] all of David’s soldiers were very sad.  All of David’s soldiers were crying/mourning [instead of celebrating].  David’s soldiers heard people saying, [“The king is crying/mourning for the king’s son.”]	2_Samuel
Daniel 4:28	All the things [that Daniel said] happened to King Nebuchadnezzar.	Daniel
Joshua 12:18	The Israelites defeated the king of Aphek and the king of Lasharon.	Joshua
Matthew 22:15	(title) The Pharisees ask Jesus about taxes. _paragraph Then those Pharisees left. And those Pharisees planned [to trick Jesus [so that Jesus would say a thing-C [that will cause [Jesus to have trouble]]]].	Matthew
1 Samuel 24:13	People often say, ["Evil people do evil things."] So I(David) will not hurt you(Saul).	1_Samuel
1 Samuel 16:3	Then you(Samuel) (imp) invite Jesse [to go to the altar with you(Samuel)]. And I(Yahweh) will show you(Samuel) the things [that you(Samuel) must do]. You(Samuel) must choose/appoint/anoint for me(Yahweh) the person [that I(Yahweh) will show to you(Samuel)]."	1_Samuel
Joshua 15:45	Yahweh also gave the town named Ekron to the tribe named Judah. And Yahweh gave all of the small towns and fields [that were near Ekron] to the tribe named Judah.	Joshua
Joshua 15:32	And the tribe named Judah owned the towns named Lebaoth, Shilhim, Ain, and Rimmon. Therefore the tribe named Judah owned 29 towns [that were in that region].  And the tribe named Judah also owned the fields [that were near those towns].	Joshua
Acts 19:14	A Jewish man named Sceva was the chief priest.  Sceva had seven sons. And Sceva's sons also tried to [cause [evil spirits to leave people]].	Acts
Mark 16:12	(paragraph) Later, Jesus appeared-C to 2 other followers/disciples _implicitNecessary [while 2 other followers/disciples _implicitNecessary were walking to a village]. But _implicit Jesus's face was different [(implicit-situational) so that those 2 followers/disciples could not recognize Jesus].	Mark
Ruth 3:10	Then Boaz said, ["My(Boaz's) daughter, I(Boaz) pray [that Yahweh will do good things for you(Ruth)]]. Previously you(Ruth) were kind.  But now you(Ruth) are being very kind. You(Ruth) did not try [to marry a young man]. You(Ruth) did not look for a rich young man or a poor young man.	Ruth
Genesis 8:1	-Title The land becomes dry.  But God remembered [that Noah and all the animals were in the boat]. God caused [a wind to blow on the earth].  Then the water started to become less deep.	Genesis
Ruth 2:10	Then Ruth bowed to Boaz. And Ruth moved Ruth's face to the ground. Then Ruth asked Boaz, ["Why are you(Boaz) kind to me(Ruth)]? I(Ruth) am from another country."	Ruth
Matthew 24:25	You(followers) (imp) listen/behold. I(Jesus) am warning-C you(followers) about all of these things _implicit now _implicit [before these things happen].	Matthew
Joshua 10:25	Then Joshua said to those leaders, ["(imp) You(leaders) do not be afraid].  But (imp) you(leaders) be brave.  Yahweh will kill all of your(leaders') enemies [that you(leaders) will fight] [just-like I(Joshua) will now kill these 5 kings.]"	Joshua
Esther 7:10	So the servants hung Haman on the structure [that Haman made [in order to hang Mordecai]]. Then the king stopped being angry.	Esther
Mark 14:42	You(Peter) _plural (imp) get-up! We(Jesus) _incl go _suggestiveLets! You(Peter) _plural (imp) look/behold! The person [who will give me(Jesus) to my(Jesus's) enemies ] is coming!"	Mark
Acts 19:8	Paul also went into the Jewish church. And Paul spoke boldly in that place for three months. Paul tried to persuade people [to believe in the kingdom of God.]	Acts
Matthew 20:27	(literal) And [if a person wants [to become first among you(followers)],] a person should become your(followers') servant-B. (dynamic) And [if a person wants [to lead other people],] a person should serve other people [just-like a servant-B serves other people].	Matthew
Genesis 27:6	Then Rebekah said to the son of Rebekah named Jacob, [" I(Rebekah) heard [the father of you(Jacob) talking to the brother of you(Jacob) named Esau]].	Genesis
1 Samuel 22:10	Ahimelek prayed to Yahweh for David. And Ahimelek gave food to David. Ahimelek also gave Goliath’s sword to David."	1_Samuel
Joshua 19:35	The tribe named Naphtali owned the towns named Ziddim, Zer, Hammath, Rakkath, and Kinnereth.	Joshua
Daniel 1:11	The chief official had ordered [a guard to care for Daniel, Hananiah, Mishael, and Azariah]. So Daniel spoke to that guard.	Daniel
Mark 5:8	For Jesus already _implicit said to the spirit [(implicit-situational) that was controlling that man], ["You(spirit), unclean-B spirit , you(spirit) (imp) leave this man!"]	Mark
2 Samuel 13:3	A man named Jonadab often advised Amnon. Jonadab was the son of Shimeah. Shimeah was David’s brother. Jonadab was very clever.	2_Samuel
Mark 13:10	And [(implicit-situational) before all things end,] the Good-News must first be taught/preach by my(Jesus's) followers/disciples _implicitActiveAgent to all nations of the people _implicitType.	Mark
Matthew 28:20	And you(disciples) (imp) teach [those people to obey all the commands [that I(Jesus) gave to you(disciples)]]. And I(Jesus) am certainly always with you(disciples). I(Jesus) will be with you(disciples) until the end-B of time.	Matthew
Genesis 6:5	Then God saw [that the people [who lived on the earth] were very evil].  God saw [that the people always thought about evil things].	Genesis
Daniel 6:10	[When Daniel heard about the new law] Daniel went to Daniel's house. And Daniel went to the room [that was on the top of Daniel's house].  Daniel looked toward Jerusalem through a window [that was in that room]. Each day Daniel regularly knelt in-front-of that window. And Daniel prayed to God three times. Daniel also thanked God three times each day. Daniel prayed to God three times each day for many years.	Daniel
Acts 3:8	Then that man stand-up very quickly. And that man walked. And that man went with Peter and John into the building [where people meet with God]. And that man walked happily. And that man jumped happily. And that man praised God.	Acts
Genesis 18:23	Then Abraham asked Yahweh, ["Will you(Yahweh) also destroy the righteous people [who live in the city] [when you(Yahweh) destroy the evil people]?]	Genesis
2 Samuel 1:20	(imp) You(Israelites) do not tell this story in Gath.   (imp) You(Israelites) do not say this news in the streets of Ashkelon.    [If you(Israelites) tell those people about the battle]  the daughters of the Philistines will be happy.  And the daughters of the Philistines will rejoice.	2_Samuel
Joshua 3:13	Then the priests will carry Yahweh’s ark-of-the-covenant to the Jordan River. Yahweh rules all of the people [who are living on the earth]. [When the priests enter the water] the river will stop flowing. The river will become like a pile of water.”	Joshua
Genesis 10:12	Nimrod also built Resen [which is the big city between Nineveh and Calah].	Genesis
Joshua 13:22	The Israelites killed many people [while the Israelites were fighting]. And the Israelites also killed a man named Balaam.  Balaam was the son of a man named Beor.  Balaam regularly did magic.	Joshua
1 Samuel 4:11	And the Philistines took/captured the Ark-of-the-Covenant. And the Philistines also killed Eli’s two sons named Hophni and Phinehas.	1_Samuel
Nehemiah 7:66	So 42360 people returned to Judah.	Nehemiah
Nehemiah 9:6	Only you(Yahweh) are Yahweh. You(Yahweh) made the heavens. You(Yahweh) even made the highest heavens. You(Yahweh) made the stars, the earth, and all of the things [that are on the earth]. You(Yahweh) made the seas and all of the things [that are in the seas]. You(Yahweh) cause [all plants and all animals and all people to live]. And very many angels [who are in heaven] worship you(Yahweh).	Nehemiah
2 Samuel 3:19	Abner also spoke to the people [who  were in the tribe named Benjamin]. Then Abner went to Hebron [in order to talk to David]. Abner told David [that the Israelites and the people  [that were in the  tribe named Benjamin] wanted [David to become the king]].	2_Samuel
Daniel 2:22	God explains secrets. [If a person hides a treasure in a dark place] God knows [the treasure is in that place]. God knows about all things [that are in dark places]. God lives in light."	Daniel
Genesis 21:21	[After Ishmael grew up] Ishmael lived in a desert named Paran. The mother of Ishmael brought a woman from Egypt to Ishmael.  Then Ishmael married that woman.	Genesis
Nehemiah 9:11	You(Yahweh) divided the water of the sea-Red in front of our(people's) people/ancestors. So our(people's) people/ancestors walked through the sea-Red on dry ground. But you(Yahweh) threw the people [that were chasing those people/ancestors] into that deep water. Then those people sank in that water [just like a stone [that a person throws] sinks in deep water].	Nehemiah
1 Samuel 7:6	So the Israelites gathered at Mizpah. And the Israelites poured water on the ground in front of Yahweh. The Israelites did not eat food on that day [so that the Israelites could pray]. And the Israelites confessed the Israelites’ sins to Yahweh. The Israelites said, ["We(Israelites) sinned against Yahweh."] [While the Israelites were at Mizpah] Samuel was the leader of the Israelites.	1_Samuel
Mark 10:35	(title) James and John ask-C Jesus [Jesus to honor James and John [when Jesus becomes king]]. (paragraph) Then James [who was a son of Zebedee] and John [who was a son of Zebedee] came to Jesus. And James and John said, ["Master/Teacher, we(James) _excl want [you(Jesus) to do for us(James) _excl the thing [that we(James) _excl ask you(Jesus) [you(Jesus) to do]]]"].	Mark
Genesis 30:40	Then Jacob separated these young animals from Laban's animals. Then Jacob prevented [the animals of Jacob sex the animals of Laban [that had black marks] and the animals of Laban [that were black]].	Genesis
Joshua 9:22	But Joshua called the leaders of the Gibeonites.  And Joshua said to those leaders, ["Why did you(leaders) lie to us(Israelites)?] You(leaders')  live near us(Israelites). But you(leaders) told us(Israelites) [that you(leaders) live at a place [that is far from us(Israelites)]].	Joshua
Nehemiah 7:17	2322 men [that were from Azgad] returned.	Nehemiah
Genesis 9:29	Noah lived for 950 years. Then Noah died.	Genesis
2 Samuel 8:14	Then David told [some David's soldiers to stay at places [that were in Edom]]. All of the Edomites served David. Yahweh caused [David to defeat all of Israel's enemies].	2_Samuel
Acts 17:23	I(Paul) know these things because [when I(Paul) walked through your(Athenians) city], I(Paul) looked carefully at those objects [that you(Athenians) pray to]. And I(Paul) even found a table with a message [which said, ["This is a table [which honors a god [whose name people do not know]]."] I(Paul) will tell you(Athenians) [about this god [to whom you pray] [but whom you(Athenians) do not know]."]	Acts
2 Samuel 15:30	But David continued walking up the Mount of Olives. David was crying/weeping[while David walked]. David covered David's head. And David did not wear David's shoes.  David (implicit-info) did those things [in order to show people [that David was very sad]].  All of the people [who were with David] also covered the heads of those people. And those people also cried/wept[while those people walked].	2_Samuel
Genesis 34:11	Then Shechem also said to Dinah's father and to Dinah's brothers, ["You(brothers) (imp) please be kind to me(Shechem)]. And you(brothers) (imp) (implicit-situational) let [me(Shechem) marry Dinah].  I(Shechem) will give a gift [that you(brothers) ask for] to you(Jacob).	Genesis
Genesis 26:6	So Isaac stayed in Gerar.	Genesis
Joshua 5:9	Then Yahweh said to Joshua, ["[When you(people) were slaves in Egypt] you(people) were ashamed]. But today I(Yahweh) caused [you(people) to not be ashamed]." So people named that place Gilgal.  And today people still call that place Gilgal. Gilgal (footnote) means take-away.	Joshua
Acts 18:18	Paul (title) left Priscilla and Aquila. Paul stayed in Corinth for a short time. Then Paul left the people [who believe in Jesus] [who were in that place]. And Paul went to a town named Cenchrea, [in order to travel on a ship [that was going to the region named Syria]]. But [before that ship sailed from that town], Paul told [a person to cut off Paul's hair [in order to keep a promise [that Paul had made earlier]]. Then Paul went on a ship [that sailed to the region named Syria]. And Priscilla and Aquila went with Paul.	Acts
Matthew 4:15	(paragraph) That person/prophet said, ["Land of Zebulun and Naphtali [which is by the lake on the other side of the river-Jordan] [and which is also _implicit called by people _implicitActiveAgent Galilee of the Gentiles] , you(land) (imp) listen _implicitNecessary].	Matthew
Matthew 24:31	The Son-of-man _1stAs3rd will call-A the Son-of-man's servants/messenger [who come from God] [by playing loudly an instrument/trumpet]. And the Son-of-man _1stAs3rd will send-C those servants/angel [in-order-to gather-A the people [whom the Lord-A chose-B [to be the Lord's-A people]]]. (literal) Those servants/angel will gather those people from the 4 winds. (dynamic) Those servants/angel will gather those people from every part of the earth. Those servants/angel will gather those people from every place.	Matthew
2 Samuel 18:14	Then Joab said, ["I(Joab) will not wait for you(soldier)]." Then Joab got 3 spears. And Joab went to the tree [that Absalom was hanging in]. Absalom was still alive.  So Joab stabbed Absalom's heart with those three spears.	2_Samuel
Joshua 10:1	(title) The sun stops moving. A man named Adoni-Zedek was the king of Jerusalem. Adoni-Zedek heard [that Joshua defeated the people [who were living in Ai]]. Adoni-Zedek also heard [that Joshua completely destroyed that city].  And Adoni-Zedek heard [that Joshua defeated the people [who lived in Jericho]]. Adoni-Zedek also heard [that the Gibeonites made a treaty with Israel]. And Adoni-Zedek heard [that the Gibeonites were living near the Israelites].	Joshua
Mark 9:2	(title) Jesus talks with Moses and Elijah on a mountain. (paragraph) After 6 days, Jesus took Peter, James, and John . And Jesus brought-B Peter, James, and John to a tall mountain [where Jesus, Peter, James, and John were alone]. Then Jesus was changed-D by God _implicitActiveAgent in-front-of Peter, James, and John.	Mark
Nahum 2:10	So the soldiers destroy Nineveh.  The soldiers take away all of the things [that are valuable]. The people [who live in Nineveh] become very afraid. The people's knees and the people's bodies shake [because the people are afraid]. The people's faces become white [because the people are very afraid].	Nahum
Genesis 23:16	So Abraham agreed [to pay silver -quantity 5 kilograms to Ephron].  The Hittites witnessed [that Abraham paid Ephron for the field]. Abraham weighed some silver.  and Abraham gave the silver -quantity 5 kilograms to Ephron.	Genesis
Genesis 11:31	Terah decided [to move from Ur [which is in Babylonia] to Canaan].  So Terah, the son of Terah named Abram, the grandson of Terah named Lot, and the daughter-in-law of Terah named Sarai started moving from Ur to Canaan.  But [when Terah and the family of Terah arrived at Haran], Terah and the family of Terah decided [to live in Haran].	Genesis
Nehemiah 11:12	Other priests [who worked with those priests] worked in the temple. 822 men [who worked in the temple] lived in Jerusalem. Adaiah [who was a son of Jeroham]. Jeroham was a son of Pelaliah. Pelaliah was a son of Amzi. Amzi was a son of Zechariah. Zechariah was a son of Pashhur. And Pashhur was a son of Malkijah.	Nehemiah
1 Samuel 20:21	Then I(Jonathan) will send a boy [to search for the arrows]. I(Jonathan) will say, ["You(boy) (imp) find the arrows."]  Then I(Jonathan) might say to that boy, ["The arrows are on this side of you(boy)]. You(boy) (imp) bring the arrows to me(Jonathan)." [If I(Jonathan) say those words] then Saul will not hurt you(David). Then (implicit) you(David) (imp) come to the house. I(Jonathan) promise Yahweh [that you(David) will be safe].	1_Samuel
Nehemiah 11:9	Joel [who was a son of Zikri] was the leader of all of those people. And Judah [who was a son of Hassenuah] was the second leader of the city.	Nehemiah
